fish0_x;fish0_y;fish0_ori;fish1_x;fish1_y;fish1_ori;time in ms
-0.347843;0.089395;-1.841845307179586;-0.391999;0.4821338;0.0;0.0
-0.347843;0.089395;-1.841845307179586;-0.391999;0.4821338;0.0;44.0
-0.34784800000000005;0.09001399999999998;-1.8053353071795861;-0.388998;0.4826833;0.18109946807177982;96.0
-0.347852;0.09063299999999996;-1.7681953071795862;-0.391999;0.4821338;-2.9604931855180134;138.0
-0.34726100000000004;0.09373100000000001;-1.7971353071795866;-0.388998;0.4826833;0.18109946807177982;185.0
-0.348497;0.09496199999999999;-1.7249053071795863;-0.388998;0.4826833;0.0;232.0
-0.347906;0.09805900000000001;-1.7681953071795862;-0.391999;0.4821338;-2.9604931855180134;282.0
-0.34731500000000004;0.10115600000000002;-1.7147953071795863;-0.389009;0.482086;-0.01598526037092914;328.0
-0.348551;0.102387;-1.7249053071795863;-0.388411;0.4820764;-0.01605213284069277;374.0
-0.3492;0.10733300000000001;-1.7305253071795867;-0.391999;0.4821338;3.1255962477972914;420.0
