;0;1;2;3;4
117;-1.18848859;1.740505835;4.582426216;2.820875749;1
118;-1.153678474;1.913632047;4.638843731;2.563010148;1
119;-1.115405833;2.088579646;4.690103933;2.289087352;1
120;-1.07363424;2.26534372;4.73588568;2.001068657;1
121;-1.028327365;2.443843259;4.775907054;1.700859165;1
122;-0.9794505;2.62393284;4.809924237;1.390305164;1
123;-0.926971843;2.805414663;4.83773034;1.071193249;1
124;-0.87086355;2.988050026;4.859154205;0.745251856;1
125;-0.81110255;3.171569594;4.874059242;0.414156011;1
126;-0.747671158;3.355682186;4.882342363;0.079535775;1
127;-0.680557514;3.540082082;4.883933078;-0.257011567;1
128;-0.609755872;3.724455152;4.878792847;-0.593906167;1
129;-0.535266769;3.908484287;4.866914723;-0.929568127;1
130;-0.457097084;4.091854766;4.848323361;-1.262399251;1
131;-0.375259988;3.91016796;4.823075376;-1.516754903;0
132;-0.297056629;3.727586399;4.792740278;-1.778703692;0
133;-0.222504901;3.543889807;4.757166204;-2.049638549;0
134;-0.151627105;3.358828651;4.716173433;-2.330918229;0
135;-0.084450532;3.172121641;4.669555068;-2.623856251;0
136;-0.021008099;2.983455149;4.617077943;-2.929704864;0
137;0.038661004;2.792485573;4.558483846;-3.249631443;0
138;0.094510715;2.598846094;4.493491217;-3.584683247;0
139;0.146487637;2.402159798;4.421797552;-3.935734413;0
140;0.194530833;2.202061775;4.343082864;-4.303406142;0
141;0.238572069;1.998233539;4.257014741;-4.68794742;0
142;0.27853674;1.790453758;4.163255793;-5.089059629;0
143;0.314345815;1.578669517;4.0614746;-5.505645506;0
144;0.345919205;1.363091455;3.95136169;-5.935464028;0
145;0.373181034;1.144312749;3.832652409;-6.374683885;0
146;0.396067289;0.923444101;3.705158732;-6.817358473;0
147;0.414536171;0.702242259;3.568811562;-7.254905788;0
148;0.428581016;0.483187475;3.423713447;-7.675771854;0
149;0.438244766;0.269440768;3.270198009;-8.06556451;0
150;0.443633581;0.064601557;3.108886719;-8.407991733;0
151;0.444925612;-0.127781297;2.940726885;-8.686797857;0
152;0.442369986;-0.304895027;2.766990927;-8.888468711;0
